ecb,0.001279,7.1e-05,0.00135,0.000172,0.00015299999999999998,0.000325,0.00935000000000001,0.008877000000000024,0.018227000000000035
cbc,0.000206,3.3e-05,0.000239,0.00015199999999999998,0.00013000000000000002,0.000282,0.007915999999999989,0.008129999999999988,0.016045999999999977
ctr,0.000262,8.1e-05,0.00034300000000000004,0.000226,0.00019399999999999997,0.00041999999999999996,0.011261999999999987,0.010956999999999993,0.022218999999999982
cfb,0.000407,4.7e-05,0.00045400000000000003,0.00020999999999999998,0.00021899999999999998,0.00042899999999999997,0.012564000000000002,0.01219000000000001,0.024754000000000012
ofb,0.000176,5.1e-05,0.000227,0.000237,0.00020999999999999998,0.00044699999999999997,0.013342000000000024,0.012923000000000023,0.026265000000000045
openpgp,9.1e-05,5.6e-05,0.000147,0.00042300000000000004,0.00035,0.000773,0.02075000000000007,0.020270000000000052,0.041020000000000126
